x,y,landmark.number,specimen.number
20.1,19.154,5,944
20.892500000000002,19.977,6,944
21.105,20.8,7,944
21.043000000000003,21.2115,8,944
20.748,21.623,9,944
9.782,18.9675,1,945
9.7835,18.56875,2,945
9.937000000000001,18.17,3,945
10.013000000000002,17.372500000000002,4,945
10.46,16.575000000000003,5,945
10.907,17.372500000000002,6,945
10.983,18.17,7,945
11.136500000000002,18.56875,8,945
11.138000000000002,18.9675,9,945
14.7105,21.9375,1,946
14.6865,21.53875,2,946
14.7345,21.14,3,946
14.763,20.3425,4,946
15.51,19.545,5,946
16.257,20.3425,6,946
16.2855,21.14,7,946
16.3335,21.53875,8,946
16.3095,21.9375,9,946
32.2985,45.048500000000004,1,947
32.086999999999996,44.444250000000004,2,947
31.6635,43.84,3,947
31.959999999999997,42.6315,4,947
33.33,41.423,5,947
34.699999999999996,42.6315,6,947
34.9965,43.84,7,947
34.573,44.444250000000004,8,947
34.3615,45.048500000000004,9,947
24.6795,31.924,1,948
24.3645,31.392,2,948
24.339000000000002,30.86,3,948
24.251,29.796,4,948
25.62,28.732,5,948
26.989,29.796,6,948
26.901,30.86,7,948
26.875500000000002,31.392,8,948
26.5605,31.924,9,948
13.9125,27.7465,1,949
13.917,27.208250000000003,2,949
13.8035,26.67,3,949
13.578999999999999,25.593500000000002,4,949
14.53,24.517000000000003,5,949
15.481,25.593500000000002,6,949
15.256499999999999,26.67,7,949
15.142999999999999,27.208250000000003,8,949
15.147499999999999,27.7465,9,949
28.845,43.676,1,950
28.136,43.163,2,950
28.253,42.65,3,950
28.448999999999998,41.623999999999995,4,950
29.74,40.598,5,950
31.031,41.623999999999995,6,950
31.226999999999997,42.65,7,950
31.343999999999998,43.163,8,950
30.634999999999998,43.676,9,950
20.744,34.7825,1,951
20.753,34.136250000000004,2,951
20.7955,33.49,3,951
20.948,32.197500000000005,4,951
21.89,30.905,5,951
22.832,32.197500000000005,6,951
22.9845,33.49,7,951
23.027,34.136250000000004,8,951
23.036,34.7825,9,951
24.4555,40.869499999999995,1,952
24.8565,40.01475,2,952
25.004,39.16,3,952
25.3565,37.4505,4,952
26.32,35.741,5,952
27.2835,37.4505,6,952
27.636,39.16,7,952
27.7835,40.01475,8,952
28.1845,40.869499999999995,9,952
26.096,52.6635,1,953
25.7405,51.696749999999994,2,953
25.612000000000002,50.73,3,953
25.376,48.796499999999995,4,953
26.96,46.863,5,953
28.544,48.796499999999995,6,953
28.308,50.73,7,953
28.1795,51.696749999999994,8,953
27.824,52.6635,9,953
38.629999999999995,48.161500000000004,1,954
38.157,47.34075,2,954
38.3135,46.52,3,954
39.006499999999996,44.8785,4,954
40.33,43.237,5,954
41.6535,44.8785,6,954
42.3465,46.52,7,954
42.503,47.34075,8,954
42.03,48.161500000000004,9,954
36.0885,44.506,1,955
36.125,43.888000000000005,2,955
36.2235,43.27,3,955
36.1605,42.034000000000006,4,955
38.13,40.798,5,955
40.099500000000006,42.034000000000006,6,955
40.036500000000004,43.27,7,955
40.135000000000005,43.888000000000005,8,955
40.1715,44.506,9,955
16.883,24.352,1,956
16.7665,24.021,2,956
16.9005,23.69,3,956
17.217499999999998,23.028000000000002,4,956
17.79,22.366,5,956
18.3625,23.028000000000002,6,956
18.679499999999997,23.69,7,956
18.813499999999998,24.021,8,956
18.697,24.352,9,956
32.166,39.447,1,957
31.836,39.0185,2,957
31.558999999999997,38.59,3,957
31.285999999999998,37.733000000000004,4,957
33.22,36.876000000000005,5,957
35.153999999999996,37.733000000000004,6,957
34.881,38.59,7,957
34.604,39.0185,8,957
34.274,39.447,9,957
37.6055,53.193000000000005,1,958
37.041999999999994,52.036500000000004,2,958
37.031,50.88,3,958
37.57899999999999,48.567,4,958
38.98,46.254000000000005,5,958
40.381,48.567,6,958
40.928999999999995,50.88,7,958
40.918,52.036500000000004,8,958
40.354499999999994,53.193000000000005,9,958
10.8165,31.281,1,959
10.8165,30.5955,2,959
10.792,29.91,3,959
10.9405,28.539,4,959
11.36,27.168,5,959
11.779499999999999,28.539,6,959
11.927999999999999,29.91,7,959
11.9035,30.5955,8,959
11.9035,31.281,9,959
6.723,37.278999999999996,1,960
6.7935,36.6295,2,960
6.878,35.98,3,960
6.9705,34.681,4,960
7.24,33.382,5,960
7.5095,34.681,6,960
7.602,35.98,7,960
7.6865000000000006,36.6295,8,960
7.757000000000001,37.278999999999996,9,960
15.4285,45.629,1,961
15.612499999999999,44.769499999999994,2,961
15.846,43.91,3,961
15.939,42.190999999999995,4,961
16.68,40.471999999999994,5,961
17.421,42.190999999999995,6,961
17.514,43.91,7,961
17.7475,44.769499999999994,8,961
17.9315,45.629,9,961
17.8065,23.233,1,962
17.821499999999997,22.8565,2,962
17.802999999999997,22.48,3,962
17.725499999999997,21.727,4,962
18.74,20.974,5,962
19.7545,21.727,6,962
19.677,22.48,7,962
19.6585,22.8565,8,962
19.673499999999997,23.233,9,962
18.767,26.573999999999998,1,963
18.645,25.977,2,963
18.5535,25.38,3,963
18.725,24.186,4,963
19.53,22.991999999999997,5,963
20.335,24.186,6,963
20.506500000000003,25.38,7,963
20.415000000000003,25.977,8,963
20.293000000000003,26.573999999999998,9,963
25.366000000000003,49.393,1,964
25.763,48.466499999999996,2,964
25.811500000000002,47.54,3,964
26.3215,45.687,4,964
27.17,43.833999999999996,5,964
28.018500000000003,45.687,6,964
28.5285,47.54,7,964
28.577,48.466499999999996,8,964
28.974,49.393,9,964
27.638,37.9335,1,965
27.9345,37.28675,2,965
27.854,36.64,3,965
28.246,35.3465,4,965
29.32,34.053,5,965
30.394000000000002,35.3465,6,965
30.786,36.64,7,965
30.7055,37.28675,8,965
31.002,37.9335,9,965
26.6555,32.5315,1,966
26.8125,32.12575,2,966
26.847,31.72,3,966
27.361,30.9085,4,966
28.26,30.096999999999998,5,966
29.159000000000002,30.9085,6,966
29.673000000000002,31.72,7,966
29.707500000000003,32.12575,8,966
29.864500000000003,32.5315,9,966
11.637,22.254,1,967
11.446,21.757,2,967
11.333499999999999,21.26,3,967
11.28,20.266000000000002,4,967
11.93,19.272000000000002,5,967
12.58,20.266000000000002,6,967
12.5265,21.26,7,967
12.414,21.757,8,967
12.222999999999999,22.254,9,967
34.359,43.0715,1,968
34.093500000000006,42.430749999999996,2,968
33.981500000000004,41.79,3,968
34.362500000000004,40.5085,4,968
35.77,39.227,5,968
37.1775,40.5085,6,968
37.5585,41.79,7,968
37.4465,42.430749999999996,8,968
37.181000000000004,43.0715,9,968
14.639000000000001,21.541999999999998,1,969
14.662,21.096,2,969
14.6965,20.65,3,969
14.873000000000001,19.758,4,969
15.47,18.866,5,969
16.067,19.758,6,969
16.2435,20.65,7,969
16.278000000000002,21.096,8,969
16.301000000000002,21.541999999999998,9,969
53.777,59.6725,1,970
53.057,58.901250000000005,2,970
52.915000000000006,58.13,3,970
53.017500000000005,56.587500000000006,4,970
55.7,55.045,5,970
58.3825,56.587500000000006,6,970
58.485,58.13,7,970
58.343,58.901250000000005,8,970
57.623000000000005,59.6725,9,970
29.08,46.272000000000006,1,971
29.27,45.236000000000004,2,971
29.383499999999998,44.2,3,971
29.932,42.128,4,971
30.93,40.056000000000004,5,971
31.928,42.128,6,971
32.4765,44.2,7,971
32.59,45.236000000000004,8,971
32.78,46.272000000000006,9,971
13.535499999999999,21.872500000000002,1,972
13.4825,21.45125,2,972
13.404499999999999,21.03,3,972
13.562,20.1875,4,972
14.11,19.345000000000002,5,972
14.658,20.1875,6,972
14.8155,21.03,7,972
14.737499999999999,21.45125,8,972
14.6845,21.872500000000002,9,972
20.9035,36.9005,1,973
20.823,36.07525,2,973
20.843,35.25,3,973
21.087500000000002,33.5995,4,973
21.94,31.949,5,973
22.7925,33.5995,6,973
23.037000000000003,35.25,7,973
23.057000000000002,36.07525,8,973
22.9765,36.9005,9,973
15.415499999999998,36.0445,1,974
15.479499999999998,35.292249999999996,2,974
15.494499999999999,34.54,3,974
15.594999999999999,33.0355,4,974
16.31,31.531,5,974
17.025,33.0355,6,974
17.1255,34.54,7,974
17.1405,35.292249999999996,8,974
17.2045,36.0445,9,974
20.080000000000002,38.528000000000006,1,975
20.079500000000003,37.704,2,975
20.111500000000003,36.88,3,975
20.2555,35.232,4,975
21.17,33.584,5,975
22.084500000000002,35.232,6,975
22.2285,36.88,7,975
22.2605,37.704,8,975
22.26,38.528000000000006,9,975
25.3325,44.172,1,976
24.887,43.661,2,976
25.213,43.15,3,976
25.660999999999998,42.128,4,976
26.54,41.106,5,976
27.419,42.128,6,976
27.866999999999997,43.15,7,976
28.192999999999998,43.661,8,976
27.7475,44.172,9,976
23.3335,37.677,1,977
23.503,37.143499999999996,2,977
23.4935,36.61,3,977
23.830000000000002,35.543,4,977
24.73,34.476,5,977
25.63,35.543,6,977
25.9665,36.61,7,977
25.957,37.143499999999996,8,977
26.1265,37.677,9,977
12.606000000000002,24.0725,1,978
12.689,23.58625,2,978
12.8725,23.1,3,978
13.0275,22.1275,4,978
13.55,21.155,5,978
14.072500000000002,22.1275,6,978
14.227500000000001,23.1,7,978
14.411000000000001,23.58625,8,978
14.494,24.0725,9,978
24.67,46.894999999999996,1,979
24.709,46.0375,2,979
24.7855,45.18,3,979
25.307,43.465,4,979
26.09,41.75,5,979
26.873,43.465,6,979
27.3945,45.18,7,979
27.471,46.0375,8,979
27.509999999999998,46.894999999999996,9,979
26.6325,41.274499999999996,1,980
26.711499999999997,40.60725,2,980
26.723499999999998,39.94,3,980
27.266,38.6055,4,980
28.13,37.271,5,980
28.994,38.6055,6,980
29.5365,39.94,7,980
29.5485,40.60725,8,980
29.627499999999998,41.274499999999996,9,980
40.6695,49.5565,1,981
39.400999999999996,48.70825,2,981
39.339499999999994,47.86,3,981
39.931999999999995,46.1635,4,981
41.41,44.467,5,981
42.888,46.1635,6,981
43.4805,47.86,7,981
43.419,48.70825,8,981
42.150499999999994,49.5565,9,981
16.914499999999997,25.436,1,982
16.891499999999997,24.997999999999998,2,982
17.176,24.56,3,982
17.513499999999997,23.683999999999997,4,982
18.08,22.808,5,982
18.6465,23.683999999999997,6,982
18.983999999999998,24.56,7,982
19.2685,24.997999999999998,8,982
19.2455,25.436,9,982
28.448500000000003,47.5015,1,983
28.598000000000003,46.73075,2,983
28.3765,45.96,3,983
28.3905,44.4185,4,983
29.87,42.877,5,983
31.349500000000003,44.4185,6,983
31.363500000000002,45.96,7,983
31.142,46.73075,8,983
31.2915,47.5015,9,983
35.6235,40.269499999999994,1,984
35.4505,39.839749999999995,2,984
35.263999999999996,39.41,3,984
35.464999999999996,38.5505,4,984
37.12,37.690999999999995,5,984
38.775,38.5505,6,984
38.976,39.41,7,984
38.7895,39.839749999999995,8,984
38.616499999999995,40.269499999999994,9,984
7.617500000000001,15.659,1,985
7.6240000000000006,15.3595,2,985
7.7330000000000005,15.06,3,985
7.881,14.461,4,985
8.14,13.862,5,985
8.399000000000001,14.461,6,985
8.547,15.06,7,985
8.656,15.3595,8,985
8.662500000000001,15.659,9,985
11.0945,31.032,1,986
10.792499999999999,30.456,2,986
10.792,29.88,3,986
10.793,28.727999999999998,4,986
11.36,27.576,5,986
11.927,28.727999999999998,6,986
11.927999999999999,29.88,7,986
11.9275,30.456,8,986
11.625499999999999,31.032,9,986
12.03,19.475,1,987
11.971,19.2975,2,987
12.1125,19.12,3,987
12.364,18.765,4,987
12.75,18.41,5,987
13.136,18.765,6,987
13.3875,19.12,7,987
13.529,19.2975,8,987
13.47,19.475,9,987
19.812,29.5505,1,988
19.854000000000003,29.15025,2,988
19.893,28.75,3,988
19.887,27.9495,4,988
20.94,27.149,5,988
21.993000000000002,27.9495,6,988
21.987000000000002,28.75,7,988
22.026,29.15025,8,988
22.068,29.5505,9,988
13.867,23.905,1,989
14.0215,23.5425,2,989
14.2405,23.18,3,989
14.4725,22.455,4,989
14.99,21.73,5,989
15.5075,22.455,6,989
15.7395,23.18,7,989
15.9585,23.5425,8,989
16.113,23.905,9,989
17.3065,25.1135,1,990
17.478,24.81675,2,990
17.575,24.52,3,990
17.4845,23.9265,4,990
18.5,23.333,5,990
19.5155,23.9265,6,990
19.425,24.52,7,990
19.522,24.81675,8,990
19.6935,25.1135,9,990
16.319,23.016000000000002,1,991
16.319499999999998,22.718,2,991
16.4255,22.42,3,991
16.622,21.824,4,991
17.29,21.228,5,991
17.958,21.824,6,991
18.1545,22.42,7,991
18.2605,22.718,8,991
18.261,23.016000000000002,9,991
12.500499999999999,23.414,1,992
12.452499999999999,22.902,2,992
12.369,22.39,3,992
12.3735,21.366,4,992
13.02,20.342,5,992
13.6665,21.366,6,992
13.671,22.39,7,992
13.5875,22.902,8,992
13.5395,23.414,9,992
22.965999999999998,27.609,1,993
22.939999999999998,27.1845,2,993
22.857,26.76,3,993
23.101,25.911,4,993
24.06,25.062,5,993
25.019,25.911,6,993
25.262999999999998,26.76,7,993
25.18,27.1845,8,993
25.154,27.609,9,993
11.0205,15.741,1,994
11.1175,15.3705,2,994
11.1815,15,3,994
11.2875,14.259,4,994
11.77,13.518,5,994
12.2525,14.259,6,994
12.3585,15,7,994
12.4225,15.3705,8,994
12.519499999999999,15.741,9,994
13.454,16.7945,1,995
13.216000000000001,16.41725,2,995
13.129,16.04,3,995
13.2485,15.285499999999999,4,995
13.82,14.530999999999999,5,995
14.3915,15.285499999999999,6,995
14.511000000000001,16.04,7,995
14.424,16.41725,8,995
14.186,16.7945,9,995
10.305,20.7075,1,996
10.34,20.283749999999998,2,996
10.355,19.86,3,996
10.3795,19.0125,4,996
10.9,18.165,5,996
11.4205,19.0125,6,996
11.445,19.86,7,996
11.46,20.283749999999998,8,996
11.495000000000001,20.7075,9,996
18.38,28.4495,1,997
18.389,27.95475,2,997
18.3635,27.46,3,997
18.802,26.4705,4,997
19.33,25.481,5,997
19.857999999999997,26.4705,6,997
20.296499999999998,27.46,7,997
20.270999999999997,27.95475,8,997
20.279999999999998,28.4495,9,997
25.199,42.4825,1,998
25.1265,41.64625,2,998
25.0705,40.81,3,998
25.1665,39.1375,4,998
26.39,37.465,5,998
27.613500000000002,39.1375,6,998
27.709500000000002,40.81,7,998
27.6535,41.64625,8,998
27.581,42.4825,9,998
31.348000000000003,49.4,1,999
31.135,48.415,2,999
30.970000000000002,47.43,3,999
30.628,45.46,4,999
32.6,43.49,5,999
34.572,45.46,6,999
34.230000000000004,47.43,7,999
34.065000000000005,48.415,8,999
33.852000000000004,49.4,9,999
4.681,32.6515,1,1000
5.3175,32.13075,2,1000
5.3105,31.61,3,1000
5.3294999999999995,30.5685,4,1000
5.59,29.527,5,1000
5.8505,30.5685,6,1000
5.8694999999999995,31.61,7,1000
5.8625,32.13075,8,1000
6.499,32.6515,9,1000
48.347500000000004,77.147,1,1001
47.9615,75.8685,2,1001
47.2245,74.59,3,1001
47.161500000000004,72.033,4,1001
49.71,69.476,5,1001
52.2585,72.033,6,1001
52.1955,74.59,7,1001
51.4585,75.8685,8,1001
51.0725,77.147,9,1001
20.5315,29.5075,1,1002
20.657500000000002,29.03875,2,1002
20.862000000000002,28.57,3,1002
21.154,27.6325,4,1002
21.96,26.695,5,1002
22.766000000000002,27.6325,6,1002
23.058,28.57,7,1002
23.2625,29.03875,8,1002
23.3885,29.5075,9,1002
26.286,33.863,1,1003
26.422,33.3215,2,1003
26.524,32.78,3,1003
26.780500000000004,31.697000000000003,4,1003
27.92,30.614,5,1003
29.0595,31.697000000000003,6,1003
29.316000000000003,32.78,7,1003
29.418000000000003,33.3215,8,1003
29.554000000000002,33.863,9,1003
20.595000000000002,35.409,1,1004
20.7365,34.659499999999994,2,1004
20.862000000000002,33.91,3,1004
21.009,32.410999999999994,4,1004
21.96,30.911999999999995,5,1004
22.911,32.410999999999994,6,1004
23.058,33.91,7,1004
23.183500000000002,34.659499999999994,8,1004
23.325,35.409,9,1004
18.4345,35.047,1,1005
18.393,34.3435,2,1005
18.297,33.64,3,1005
18.152500000000003,32.233000000000004,4,1005
19.26,30.826,5,1005
20.3675,32.233000000000004,6,1005
20.223000000000003,33.64,7,1005
20.127000000000002,34.3435,8,1005
20.085500000000003,35.047,9,1005
15.395000000000001,24.683999999999997,1,1006
15.421500000000002,24.247,2,1006
15.380500000000001,23.81,3,1006
15.446500000000002,22.936,4,1006
16.19,22.061999999999998,5,1006
16.933500000000002,22.936,6,1006
16.9995,23.81,7,1006
16.9585,24.247,8,1006
16.985000000000003,24.683999999999997,9,1006
10.3485,15.521500000000001,1,1007
10.2425,15.16075,2,1007
10.2885,14.8,3,1007
10.392,14.0785,4,1007
10.83,13.357000000000001,5,1007
11.268,14.0785,6,1007
11.3715,14.8,7,1007
11.4175,15.16075,8,1007
11.3115,15.521500000000001,9,1007
12.817,22.338,1,1008
12.7895,21.874,2,1008
12.8915,21.41,3,1008
13.0645,20.482,4,1008
13.57,19.554000000000002,5,1008
14.0755,20.482,6,1008
14.2485,21.41,7,1008
14.3505,21.874,8,1008
14.323,22.338,9,1008
13.673,15.7075,1,1009
13.552499999999998,15.47375,2,1009
13.7275,15.24,3,1009
13.968,14.7725,4,1009
14.45,14.305,5,1009
14.931999999999999,14.7725,6,1009
15.1725,15.24,7,1009
15.3475,15.47375,8,1009
15.226999999999999,15.7075,9,1009
23.29,30.798,1,1010
23.126,30.409,2,1010
23.104,30.02,3,1010
22.908,29.242,4,1010
24.32,28.464,5,1010
25.732,29.242,6,1010
25.536,30.02,7,1010
25.514,30.409,8,1010
25.35,30.798,9,1010
20.278,31.650000000000002,1,1011
20.3295,31.145,2,1011
20.33,30.64,3,1011
20.619,29.63,4,1011
21.4,28.62,5,1011
22.180999999999997,29.63,6,1011
22.47,30.64,7,1011
22.470499999999998,31.145,8,1011
22.522,31.650000000000002,9,1011
22.747500000000002,39.5005,1,1012
22.9935,39.01525,2,1012
23.2845,38.53,3,1012
23.9955,37.5595,4,1012
24.51,36.589,5,1012
25.024500000000003,37.5595,6,1012
25.735500000000002,38.53,7,1012
26.026500000000002,39.01525,8,1012
26.2725,39.5005,9,1012
35.2725,51.351,1,1013
35.1295,50.490500000000004,2,1013
35.1215,49.63,3,1013
34.9705,47.909000000000006,4,1013
36.97,46.188,5,1013
38.9695,47.909000000000006,6,1013
38.8185,49.63,7,1013
38.8105,50.490500000000004,8,1013
38.6675,51.351,9,1013
35.446,73.21900000000001,1,1014
35.4385,72.2095,2,1014
35.454,71.2,3,1014
36.0665,69.181,4,1014
37.32,67.162,5,1014
38.5735,69.181,6,1014
39.186,71.2,7,1014
39.2015,72.2095,8,1014
39.194,73.21900000000001,9,1014
32.3505,44.4,1,1015
32.138,43.69,2,1015
32.3,42.98,3,1015
32.759,41.559999999999995,4,1015
34,40.14,5,1015
35.241,41.559999999999995,6,1015
35.7,42.98,7,1015
35.862,43.69,8,1015
35.6495,44.4,9,1015
28.567,37.668000000000006,1,1016
28.5435,37.094,2,1016
28.747,36.52,3,1016
29.0865,35.372,4,1016
30.26,34.224000000000004,5,1016
31.433500000000002,35.372,6,1016
31.773000000000003,36.52,7,1016
31.9765,37.094,8,1016
31.953000000000003,37.668000000000006,9,1016
15.988499999999998,30.1415,1,1017
16.386,29.78075,2,1017
16.5965,29.42,3,1017
16.764,28.698500000000003,4,1017
17.47,27.977,5,1017
18.176,28.698500000000003,6,1017
18.3435,29.42,7,1017
18.554,29.78075,8,1017
18.9515,30.1415,9,1017
39.939,70.1775,1,1018
39.576,68.95875,2,1018
39.5295,67.74,3,1018
39.78,65.3025,4,1018
41.61,62.864999999999995,5,1018
43.44,65.3025,6,1018
43.6905,67.74,7,1018
43.644,68.95875,8,1018
43.281,70.1775,9,1018
22.462,54.6375,1,1019
22.378500000000003,53.85375,2,1019
22.0305,53.07,3,1019
22.216,51.5025,4,1019
23.19,49.935,5,1019
24.164,51.5025,6,1019
24.349500000000003,53.07,7,1019
24.0015,53.85375,8,1019
23.918000000000003,54.6375,9,1019
25.9875,51.8775,1,1020
26.003,50.88875,2,1020
26.0015,49.9,3,1020
25.914,47.9225,4,1020
27.37,45.945,5,1020
28.826,47.9225,6,1020
28.738500000000002,49.9,7,1020
28.737000000000002,50.88875,8,1020
28.7525,51.8775,9,1020
12.2515,20.9355,1,1021
12.295,20.552750000000003,2,1021
12.407,20.17,3,1021
12.4885,19.404500000000002,4,1021
13.06,18.639000000000003,5,1021
13.6315,19.404500000000002,6,1021
13.713000000000001,20.17,7,1021
13.825000000000001,20.552750000000003,8,1021
13.868500000000001,20.9355,9,1021
16.2315,29.6315,1,1022
16.4875,29.31075,2,1022
16.549000000000003,28.99,3,1022
16.810000000000002,28.348499999999998,4,1022
17.42,27.706999999999997,5,1022
18.03,28.348499999999998,6,1022
18.291,28.99,7,1022
18.352500000000003,29.31075,8,1022
18.608500000000003,29.6315,9,1022
19.067,27.161,1,1023
18.921999999999997,26.9555,2,1023
19.209,26.75,3,1023
19.512999999999998,26.339,4,1023
20.22,25.928,5,1023
20.927,26.339,6,1023
21.230999999999998,26.75,7,1023
21.518,26.9555,8,1023
21.372999999999998,27.161,9,1023
14.5745,42.4835,1,1024
14.58,41.77675,2,1024
14.6965,41.07,3,1024
14.917,39.6565,4,1024
15.47,38.243,5,1024
16.023,39.6565,6,1024
16.2435,41.07,7,1024
16.36,41.77675,8,1024
16.3655,42.4835,9,1024
17.846999999999998,48.795500000000004,1,1025
17.5625,47.74775,2,1025
17.328,46.7,3,1025
17.423,44.6045,4,1025
18.24,42.509,5,1025
19.057,44.6045,6,1025
19.151999999999997,46.7,7,1025
18.917499999999997,47.74775,8,1025
18.633,48.795500000000004,9,1025
26.378,40.804500000000004,1,1026
25.916,40.16225,2,1026
25.574,39.52,3,1026
25.043000000000003,38.2355,4,1026
26.92,36.951,5,1026
28.797,38.2355,6,1026
28.266000000000002,39.52,7,1026
27.924000000000003,40.16225,8,1026
27.462000000000003,40.804500000000004,9,1026
17.5485,34.995,1,1027
17.494500000000002,34.2375,2,1027
17.3185,33.48,3,1027
17.668,31.964999999999996,4,1027
18.23,30.449999999999996,5,1027
18.792,31.964999999999996,6,1027
19.1415,33.48,7,1027
18.9655,34.2375,8,1027
18.9115,34.995,9,1027
28.4695,39.2815,1,1028
28.0785,38.38575,2,1028
27.9775,37.49,3,1028
28.3585,35.6985,4,1028
29.45,33.907000000000004,5,1028
30.5415,35.6985,6,1028
30.9225,37.49,7,1028
30.8215,38.38575,8,1028
30.4305,39.2815,9,1028
12.081,29.881,1,1029
11.923,29.195500000000003,2,1029
11.827499999999999,28.51,3,1029
11.984,27.139000000000003,4,1029
12.45,25.768,5,1029
12.915999999999999,27.139000000000003,6,1029
13.0725,28.51,7,1029
12.976999999999999,29.195500000000003,8,1029
12.818999999999999,29.881,9,1029
11.375,18.1285,1,1030
11.5225,17.80925,2,1030
11.6375,17.49,3,1030
11.821,16.851499999999998,4,1030
12.25,16.212999999999997,5,1030
12.679,16.851499999999998,6,1030
12.8625,17.49,7,1030
12.9775,17.80925,8,1030
13.125,18.1285,9,1030
12.774999999999999,35.679,1,1031
13.001999999999999,34.9645,2,1031
13.167,34.25,3,1031
12.979999999999999,32.821,4,1031
13.86,31.392,5,1031
14.74,32.821,6,1031
14.552999999999999,34.25,7,1031
14.718,34.9645,8,1031
14.945,35.679,9,1031
20.871,29.886999999999997,1,1032
20.9435,29.3935,2,1032
21.0235,28.9,3,1032
21.122,27.913,4,1032
22.13,26.926,5,1032
23.137999999999998,27.913,6,1032
23.2365,28.9,7,1032
23.316499999999998,29.3935,8,1032
23.389,29.886999999999997,9,1032
26.698500000000003,36.42,1,1033
26.187,35.580000000000005,2,1033
26.1535,34.74,3,1033
26.6995,33.06,4,1033
27.53,31.380000000000003,5,1033
28.360500000000002,33.06,6,1033
28.9065,34.74,7,1033
28.873,35.580000000000005,8,1033
28.3615,36.42,9,1033
34.2555,41.229,1,1034
33.903,40.6545,2,1034
33.6965,40.08,3,1034
33.868,38.931,4,1034
35.47,37.782,5,1034
37.071999999999996,38.931,6,1034
37.2435,40.08,7,1034
37.037,40.6545,8,1034
36.6845,41.229,9,1034
25.9835,34.3575,1,1035
25.5455,33.63875,2,1035
25.346,32.92,3,1035
25.687,31.4825,4,1035
26.68,30.045,5,1035
27.673,31.4825,6,1035
28.014,32.92,7,1035
27.8145,33.63875,8,1035
27.3765,34.3575,9,1035
32.63,58.0425,1,1036
32.8465,56.93625,2,1036
32.670500000000004,55.83,3,1036
32.5375,53.6175,4,1036
34.39,51.405,5,1036
36.2425,53.6175,6,1036
36.1095,55.83,7,1036
35.9335,56.93625,8,1036
36.15,58.0425,9,1036
19.145000000000003,31.695,1,1037
19.231,31.1125,2,1037
19.247,30.53,3,1037
19.409000000000002,29.365000000000002,4,1037
20.26,28.200000000000003,5,1037
21.111,29.365000000000002,6,1037
21.273000000000003,30.53,7,1037
21.289,31.1125,8,1037
21.375,31.695,9,1037
12.836,22.301,1,1038
12.783,21.9105,2,1038
12.5875,21.52,3,1038
12.4315,20.739,4,1038
13.25,19.958,5,1038
14.0685,20.739,6,1038
13.9125,21.52,7,1038
13.717,21.9105,8,1038
13.664,22.301,9,1038
18.633499999999998,24.5735,1,1039
18.3885,24.10675,2,1039
18.4775,23.64,3,1039
18.7835,22.706500000000002,4,1039
19.45,21.773,5,1039
20.1165,22.706500000000002,6,1039
20.4225,23.64,7,1039
20.511499999999998,24.10675,8,1039
20.2665,24.5735,9,1039
14.732,29.8935,1,1040
14.565999999999999,29.181749999999997,2,1040
14.591999999999999,28.47,3,1040
14.718499999999999,27.046499999999998,4,1040
15.36,25.622999999999998,5,1040
16.0015,27.046499999999998,6,1040
16.128,28.47,7,1040
16.154,29.181749999999997,8,1040
15.988,29.8935,9,1040
21.787,27.6735,1,1041
21.7405,27.21175,2,1041
21.698,26.75,3,1041
21.995,25.8265,4,1041
22.84,24.903,5,1041
23.685,25.8265,6,1041
23.982,26.75,7,1041
23.9395,27.21175,8,1041
23.893,27.6735,9,1041
16.041500000000003,23.0395,1,1042
15.696000000000002,22.659750000000003,2,1042
15.599000000000002,22.28,3,1042
15.537000000000003,21.520500000000002,4,1042
16.42,20.761000000000003,5,1042
17.303,21.520500000000002,6,1042
17.241000000000003,22.28,7,1042
17.144000000000002,22.659750000000003,8,1042
16.7985,23.0395,9,1042
8.9665,30.726,1,1043
9.1895,30.017999999999997,2,1043
9.4715,29.31,3,1043
9.632000000000001,27.894,4,1043
9.97,26.477999999999998,5,1043
10.308,27.894,6,1043
10.4685,29.31,7,1043
10.7505,30.017999999999997,8,1043
10.973500000000001,30.726,9,1043
14.8065,18.26,1,1044
14.666500000000001,17.965000000000003,2,1044
14.6205,17.67,3,1044
14.763,17.080000000000002,4,1044
15.39,16.490000000000002,5,1044
16.017,17.080000000000002,6,1044
16.1595,17.67,7,1044
16.113500000000002,17.965000000000003,8,1044
15.973500000000001,18.26,9,1044
40.07,45.595000000000006,1,1045
39.5155,44.7175,2,1045
39.4155,43.84,3,1045
40.226,42.085,4,1045
41.49,40.330000000000005,5,1045
42.754000000000005,42.085,6,1045
43.5645,43.84,7,1045
43.4645,44.7175,8,1045
42.910000000000004,45.595000000000006,9,1045
22.2855,46.9945,1,1046
22.559,46.06725,2,1046
22.9995,45.14,3,1046
23.4235,43.2855,4,1046
24.21,41.431,5,1046
24.9965,43.2855,6,1046
25.4205,45.14,7,1046
25.861,46.06725,8,1046
26.134500000000003,46.9945,9,1046
24.031,45.921,1,1047
23.775,45.3005,2,1047
23.9875,44.68,3,1047
24.4085,43.439,4,1047
25.25,42.198,5,1047
26.0915,43.439,6,1047
26.5125,44.68,7,1047
26.725,45.3005,8,1047
26.469,45.921,9,1047
16.9985,39.8575,1,1048
17.0495,39.10875,2,1048
17.2425,38.36,3,1048
17.59,36.8625,4,1048
18.15,35.365,5,1048
18.709999999999997,36.8625,6,1048
